LOCATION,TIME,CO,CO2,GHG,NOX,SOX,VOC
COG,1974,0.0,1.0136049999999999,0.0,0.0,0.0,0.0
COG,1975,0.0,1.006426,0.0,0.0,0.0,0.0
COG,1976,0.0,1.21315,0.0,0.0,0.0,0.0
COG,1977,0.0,1.025409,0.0,0.0,0.0,0.0
COG,1978,0.0,1.089201,0.0,0.0,0.0,0.0
COG,1979,0.0,1.033601,0.0,0.0,0.0,0.0
COG,1980,0.0,1.082372,0.0,0.0,0.0,0.0
COG,1981,0.0,1.1243370000000001,0.0,0.0,0.0,0.0
COG,1982,0.0,1.230208,0.0,0.0,0.0,0.0
COG,1983,0.0,1.225278,0.0,0.0,0.0,0.0
COG,1984,0.0,1.098154,0.0,0.0,0.0,0.0
COG,1985,0.0,1.129835,0.0,0.0,0.0,0.0
COG,1986,0.0,1.016928,0.0,0.0,0.0,0.0
COG,1987,0.0,1.051913,0.0,0.0,0.0,0.0
COG,1988,0.0,0.9737579999999999,0.0,0.0,0.0,0.0
COG,1989,0.0,0.950974,0.0,0.0,0.0,0.0
COG,1990,0.0,17.508889,0.0,0.0,0.0,0.0
COG,1991,0.0,16.872875,0.0,0.0,0.0,0.0
COG,1992,0.0,19.052804000000002,0.0,0.0,0.0,0.0
COG,1993,0.0,19.40402,0.0,0.0,0.0,0.0
COG,1994,0.0,27.437831,0.0,0.0,0.0,0.0
COG,1995,0.0,20.946664000000002,0.0,0.0,0.0,0.0
COG,1996,0.0,27.322885,0.0,0.0,0.0,0.0
COG,1997,0.0,35.629257,0.0,0.0,0.0,0.0
COG,1998,0.0,36.116816,0.0,0.0,0.0,0.0
COG,1999,0.0,30.903629,0.0,0.0,0.0,0.0
COG,2000,0.0,25.217599,0.0,0.0,0.0,0.0
COG,2001,0.0,20.824624999999997,0.0,0.0,0.0,0.0
COG,2002,0.0,26.993656,0.0,0.0,0.0,0.0
COG,2003,0.0,18.752223,0.0,0.0,0.0,0.0
COG,2004,0.0,18.72117,0.0,0.0,0.0,0.0
COG,2005,0.0,18.753574,0.0,0.0,0.0,0.0
COG,2006,0.0,17.042379,0.0,0.0,0.0,0.0
COG,2007,0.0,15.096506000000002,0.0,0.0,0.0,0.0
COG,2008,0.0,13.36194,0.0,0.0,0.0,0.0
COG,2009,0.0,13.319329,0.0,0.0,0.0,0.0
COG,2010,0.0,12.963182999999999,0.0,0.0,0.0,0.0
COG,2011,0.0,12.15355,0.0,0.0,0.0,0.0
COG,2012,0.0,12.608669,0.0,0.0,0.0,0.0
COG,2013,0.0,11.759775,0.0,0.0,0.0,0.0
COG,2014,0.0,12.081257,0.0,0.0,0.0,0.0
COG,2015,0.0,10.934794,0.0,0.0,0.0,0.0
COG,2016,0.0,10.32836,0.0,0.0,0.0,0.0
COG,2017,0.0,10.158698000000001,0.0,0.0,0.0,0.0
COG,2018,0.0,9.704305,0.0,0.0,0.0,0.0
COG,2019,0.0,9.35195,0.0,0.0,0.0,0.0
COG,2020,0.0,9.023843,0.0,0.0,0.0,0.0
COG,2021,0.0,0.0,0.0,0.0,0.0,0.0
COL,1960,0.0,0.0,0.0,0.0,0.0,0.0
COL,1961,0.0,0.0,0.0,0.0,0.0,0.0
COL,1962,0.0,0.0,0.0,0.0,0.0,0.0
COL,1963,0.0,0.0,0.0,0.0,0.0,0.0
COL,1964,0.0,0.0,0.0,0.0,0.0,0.0
COL,1965,0.0,0.0,0.0,0.0,0.0,0.0
COL,1966,0.0,0.0,0.0,0.0,0.0,0.0
COL,1967,0.0,0.0,0.0,0.0,0.0,0.0
COL,1968,0.0,0.0,0.0,0.0,0.0,0.0
COL,1969,0.0,0.0,0.0,0.0,0.0,0.0
COL,1970,0.0,0.0,0.0,0.0,0.0,0.0
COL,1971,0.0,27.888965000000002,0.0,0.0,0.0,0.0
COL,1972,0.0,28.537007,0.0,0.0,0.0,0.0
COL,1973,0.0,29.915865,0.0,0.0,0.0,0.0
COL,1974,0.0,32.129718000000004,0.0,0.0,0.0,0.0
COL,1975,0.0,29.417713,0.0,0.0,0.0,0.0
COL,1976,0.0,31.200093,0.0,0.0,0.0,0.0
COL,1977,0.0,32.239191999999996,0.0,0.0,0.0,0.0
COL,1978,0.0,34.273749,0.0,0.0,0.0,0.0
COL,1979,0.0,34.621682,0.0,0.0,0.0,0.0
COL,1980,0.0,36.06743,0.0,0.0,0.0,0.0
COL,1981,0.0,36.175122,0.0,0.0,0.0,0.0
COL,1982,0.0,36.724700999999996,0.0,0.0,0.0,0.0
COL,1983,0.0,38.619712,0.0,0.0,0.0,0.0
COL,1984,0.0,39.053081999999996,0.0,0.0,0.0,0.0
COL,1985,0.0,40.753073,0.0,0.0,0.0,0.0
COL,1986,0.0,41.354675,0.0,0.0,0.0,0.0
COL,1987,0.0,43.853124,0.0,0.0,0.0,0.0
COL,1988,0.0,44.311289,0.0,0.0,0.0,0.0
COL,1989,0.0,46.077722,0.0,0.0,0.0,0.0
COL,1990,0.0,53.291403,101881.736,0.0,0.0,0.0
COL,1991,0.0,54.997739,104427.75300000001,0.0,0.0,0.0
COL,1992,0.0,56.979368,109574.35100000001,0.0,0.0,0.0
COL,1993,0.0,59.810117000000005,111665.379,0.0,0.0,0.0
COL,1994,0.0,60.081762999999995,113047.92599999999,0.0,0.0,0.0
COL,1995,0.0,62.441949,115602.649,0.0,0.0,0.0
COL,1996,0.0,62.296268,117224.637,0.0,0.0,0.0
COL,1997,0.0,66.684105,123171.985,0.0,0.0,0.0
COL,1998,0.0,66.89956000000001,123133.21900000001,0.0,0.0,0.0
COL,1999,0.0,59.501833999999995,117881.812,0.0,0.0,0.0
COL,2000,0.0,62.113882,120646.712,0.0,0.0,0.0
COL,2001,0.0,62.616673000000006,119769.69099999999,0.0,0.0,0.0
COL,2002,0.0,60.805408,120094.174,0.0,0.0,0.0
COL,2003,0.0,60.432113,124668.528,0.0,0.0,0.0
COL,2004,0.0,60.813851,127554.874,0.0,0.0,0.0
COL,2005,0.0,62.077842000000004,132472.42500000002,0.0,0.0,0.0
COL,2006,0.0,62.604276999999996,136734.55,0.0,0.0,0.0
COL,2007,0.0,64.065872,139040.758,0.0,0.0,0.0
COL,2008,0.0,64.957126,140126.191,0.0,0.0,0.0
COL,2009,0.0,67.481166,145676.137,0.0,0.0,0.0
COL,2010,2094.453,68.896149,155063.826,366.249,514.634,646.007
COL,2011,1958.306,73.638296,154101.959,364.932,410.235,603.694
COL,2012,2020.95,73.623733,157729.242,375.536,488.471,679.681
COL,2013,1993.5790000000002,81.152412,162659.193,387.411,517.739,685.8439999999999
COL,2014,2128.087,83.220845,165842.774,396.15700000000004,549.743,710.4680000000001
COL,2015,2012.13,84.07461500000001,170640.606,402.746,543.227,703.045
COL,2016,2134.62,87.062226,175632.464,411.569,549.6370000000001,725.217
COL,2017,2034.2530000000002,80.26302299999999,171038.969,391.139,426.401,711.3779999999999
COL,2018,2147.761,83.758195,180730.86500000002,405.63,492.28400000000005,730.8539999999999
COL,2019,0.0,83.67365199999999,0.0,0.0,0.0,0.0
COL,2020,0.0,83.340519,0.0,0.0,0.0,0.0
COL,2021,0.0,74.9092666,0.0,0.0,0.0,0.0
CRI,1960,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1961,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1962,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1963,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1964,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1965,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1966,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1967,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1968,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1969,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1970,0.0,0.0,0.0,0.0,0.0,0.0
CRI,1971,0.0,1.9632209999999999,0.0,0.0,0.0,0.0
CRI,1972,0.0,2.184178,0.0,0.0,0.0,0.0
CRI,1973,0.0,2.469287,0.0,0.0,0.0,0.0
CRI,1974,0.0,2.376507,0.0,0.0,0.0,0.0
CRI,1975,0.0,2.598003,0.0,0.0,0.0,0.0
CRI,1976,0.0,2.66165,0.0,0.0,0.0,0.0
CRI,1977,0.0,3.350722,0.0,0.0,0.0,0.0
CRI,1978,0.0,3.5540640000000003,0.0,0.0,0.0,0.0
CRI,1979,0.0,3.510977,0.0,0.0,0.0,0.0
CRI,1980,0.0,3.088296,0.0,0.0,0.0,0.0
CRI,1981,0.0,2.867838,0.0,0.0,0.0,0.0
CRI,1982,0.0,2.3746289999999997,0.0,0.0,0.0,0.0
CRI,1983,0.0,2.41967,0.0,0.0,0.0,0.0
CRI,1984,0.0,2.5553109999999997,0.0,0.0,0.0,0.0
CRI,1985,0.0,2.6785360000000003,0.0,0.0,0.0,0.0
CRI,1986,0.0,2.806879,0.0,0.0,0.0,0.0
CRI,1987,0.0,2.993897,0.0,0.0,0.0,0.0
CRI,1988,0.0,3.109376,0.0,0.0,0.0,0.0
CRI,1989,0.0,3.518473,0.0,0.0,0.0,0.0
CRI,1990,235.381,14.263601000000001,8199.266,32.683,1.857,42.115
CRI,1991,180.58599999999998,14.199831000000001,8059.238,31.121000000000002,2.097,44.312000000000005
CRI,1992,332.493,13.317132,8800.095,39.375,2.699,48.412000000000006
CRI,1993,283.779,13.921091,8895.245,39.432,2.307,54.206999999999994
CRI,1994,329.281,13.776769999999999,9625.166000000001,43.406,3.008,62.04
CRI,1995,269.457,14.078795,9696.428,42.68,2.777,66.352
CRI,1996,388.398,14.361403,9565.556,46.272,2.7399999999999998,65.05199999999999
CRI,1997,413.20799999999997,14.901782,9275.098,48.145,1.9929999999999999,67.447
CRI,1998,391.339,15.111688000000001,9814.482,50.741,2.046,76.798
CRI,1999,338.79699999999997,15.46463,9954.328000000001,51.172,1.8940000000000001,86.96300000000001
CRI,2000,357.889,15.869251000000002,9948.318,51.455,1.73,91.38199999999999
CRI,2001,404.88700000000006,15.834959999999999,10294.603,53.19,3.2199999999999998,87.90299999999999
CRI,2002,444.284,16.069293000000002,10521.125,55.413000000000004,2.543,90.991
CRI,2003,372.416,16.267916,10895.635999999999,54.197,5.170999999999999,98.941
CRI,2004,448.666,16.66307,10926.791,57.503,3.59,101.049
CRI,2005,374.888,16.962776,11198.666000000001,56.298,3.633,86.256
CRI,2006,386.879,17.367884,11820.322,59.357,4.663,90.636
CRI,2007,556.9879999999999,17.900335,12681.621000000001,63.744,6.99,119.425
CRI,2008,415.968,18.341074,12712.266,65.018,6.524,102.084
CRI,2009,396.39,18.348384,12537.375,63.698,5.654,110.03099999999999
CRI,2010,477.15299999999996,18.773763000000002,12898.803999999998,66.864,5.5889999999999995,102.548
CRI,2011,432.61799999999994,19.113699,13287.763,66.713,8.89,102.338
CRI,2012,587.699,19.612682,13408.440999999999,73.0,9.226,112.036
CRI,2013,676.595,19.751384,13738.654,75.47200000000001,10.434000000000001,113.684
CRI,2014,491.336,20.110816999999997,13853.042,71.086,9.77,116.714
CRI,2015,645.42,20.667649,13606.455,76.661,5.585,129.009
CRI,2016,678.526,20.865906,14237.371,81.369,6.257000000000001,131.233
CRI,2017,570.869,21.294729,14480.526,79.661,6.136,143.206
CRI,2018,0.0,21.587063999999998,0.0,0.0,0.0,0.0
CRI,2019,0.0,21.953442000000003,0.0,0.0,0.0,0.0
CRI,2020,0.0,22.000604,0.0,0.0,0.0,0.0
CRI,2021,0.0,22.3792557,0.0,0.0,0.0,0.0
CUB,1960,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1961,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1962,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1963,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1964,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1965,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1966,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1967,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1968,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1969,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1970,0.0,0.0,0.0,0.0,0.0,0.0
CUB,1971,0.0,23.163546,0.0,0.0,0.0,0.0
CUB,1972,0.0,22.474646999999997,0.0,0.0,0.0,0.0
CUB,1973,0.0,24.062838,0.0,0.0,0.0,0.0
CUB,1974,0.0,26.087074,0.0,0.0,0.0,0.0
CUB,1975,0.0,26.744623999999998,0.0,0.0,0.0,0.0
CUB,1976,0.0,27.767716999999998,0.0,0.0,0.0,0.0
CUB,1977,0.0,30.322378,0.0,0.0,0.0,0.0
CUB,1978,0.0,32.774283,0.0,0.0,0.0,0.0
CUB,1979,0.0,32.715227999999996,0.0,0.0,0.0,0.0
CUB,1980,0.0,33.592048,0.0,0.0,0.0,0.0
CUB,1981,0.0,33.451753,0.0,0.0,0.0,0.0
CUB,1982,0.0,33.588623999999996,0.0,0.0,0.0,0.0
CUB,1983,0.0,36.532575,0.0,0.0,0.0,0.0
CUB,1984,0.0,38.093657,0.0,0.0,0.0,0.0
CUB,1985,0.0,35.368767,0.0,0.0,0.0,0.0
CUB,1986,0.0,35.981964999999995,0.0,0.0,0.0,0.0
CUB,1987,0.0,37.963885,0.0,0.0,0.0,0.0
CUB,1988,0.0,40.030609,0.0,0.0,0.0,0.0
CUB,1989,0.0,41.337625,0.0,0.0,0.0,0.0
CUB,1990,0.0,42.136557999999994,0.0,0.0,0.0,0.0
CUB,1991,0.0,34.562557999999996,0.0,0.0,0.0,0.0
CUB,1992,0.0,29.301716,0.0,0.0,0.0,0.0
CUB,1993,0.0,27.065145,0.0,0.0,0.0,0.0
CUB,1994,0.0,28.338496000000003,0.0,0.0,0.0,0.0
CUB,1995,0.0,29.568801999999998,0.0,0.0,0.0,0.0
CUB,1996,0.0,31.655487,0.0,0.0,0.0,0.0
CUB,1997,0.0,33.578517,0.0,0.0,0.0,0.0
CUB,1998,0.0,33.262031,0.0,0.0,0.0,0.0
CUB,1999,0.0,34.320848999999995,0.0,0.0,0.0,0.0
CUB,2000,0.0,34.999336,0.0,0.0,0.0,0.0
CUB,2001,0.0,34.371341,0.0,0.0,0.0,0.0
CUB,2002,0.0,33.376515,0.0,0.0,0.0,0.0
CUB,2003,0.0,32.978789,0.0,0.0,0.0,0.0
CUB,2004,0.0,33.109991,0.0,0.0,0.0,0.0
CUB,2005,0.0,34.527237,0.0,0.0,0.0,0.0
CUB,2006,0.0,35.688535,0.0,0.0,0.0,0.0
CUB,2007,0.0,36.938717,0.0,0.0,0.0,0.0
CUB,2008,0.0,36.653189999999995,0.0,0.0,0.0,0.0
CUB,2009,0.0,37.001744,0.0,0.0,0.0,0.0
CUB,2010,0.0,38.195435,0.0,0.0,0.0,0.0
CUB,2011,0.0,38.048455,0.0,0.0,0.0,0.0
CUB,2012,0.0,39.138899,0.0,0.0,0.0,0.0
CUB,2013,0.0,39.523129000000004,0.0,0.0,0.0,0.0
CUB,2014,0.0,38.119448,0.0,0.0,0.0,0.0
CUB,2015,0.0,40.425537999999996,0.0,0.0,0.0,0.0
CUB,2016,0.0,39.044645,0.0,0.0,0.0,0.0
CUB,2017,0.0,38.669396,0.0,0.0,0.0,0.0
CUB,2018,0.0,39.144400000000005,0.0,0.0,0.0,0.0
CUB,2019,0.0,38.040684,0.0,0.0,0.0,0.0
CUB,2020,0.0,37.536913,0.0,0.0,0.0,0.0
CUB,2021,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1960,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1961,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1962,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1963,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1964,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1965,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1966,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1967,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1968,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1969,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1970,0.0,0.0,0.0,0.0,0.0,0.0
CYP,1971,0.0,4.574456,0.0,0.0,0.0,0.0
CYP,1972,0.0,5.650397,0.0,0.0,0.0,0.0
CYP,1973,0.0,5.875467,0.0,0.0,0.0,0.0
CYP,1974,0.0,4.455447,0.0,0.0,0.0,0.0
CYP,1975,0.0,4.938257999999999,0.0,0.0,0.0,0.0
CYP,1976,0.0,5.82937,0.0,0.0,0.0,0.0
CYP,1977,0.0,6.365335,0.0,0.0,0.0,0.0
CYP,1978,0.0,6.7236910000000005,0.0,0.0,0.0,0.0
CYP,1979,0.0,7.278701999999999,0.0,0.0,0.0,0.0
CYP,1980,0.0,7.664554,0.0,0.0,0.0,0.0
CYP,1981,0.0,7.4680480000000005,0.0,0.0,0.0,0.0
CYP,1982,0.0,7.491671999999999,0.0,0.0,0.0,0.0
CYP,1983,0.0,7.611280000000001,0.0,0.0,0.0,0.0
CYP,1984,0.0,7.889296,0.0,0.0,0.0,0.0
CYP,1985,0.0,7.905082,0.0,0.0,0.0,0.0
CYP,1986,0.0,8.603896,0.0,0.0,0.0,0.0
CYP,1987,0.0,10.125126,0.0,0.0,0.0,0.0
CYP,1988,0.0,10.200016,0.0,0.0,0.0,0.0
CYP,1989,0.0,10.594409,0.0,0.0,0.0,0.0
CYP,1990,0.0,14.273505,5581.336,0.0,0.0,0.0
CYP,1991,0.0,15.40006,6086.56,0.0,0.0,0.0
CYP,1992,0.0,15.834208,6524.3330000000005,0.0,0.0,0.0
CYP,1993,0.0,16.288922,6811.446,0.0,0.0,0.0
CYP,1994,0.0,16.534083,7068.407,0.0,0.0,0.0
CYP,1995,0.0,16.37702,6982.895,0.0,0.0,0.0
CYP,1996,0.0,16.860355000000002,7356.135,0.0,0.0,0.0
CYP,1997,0.0,17.064770000000003,7450.1230000000005,0.0,0.0,0.0
CYP,1998,0.0,17.800532999999998,7766.316,0.0,0.0,0.0
CYP,1999,0.0,18.360982,8043.986,0.0,0.0,0.0
CYP,2000,0.0,18.914955,8318.411999999998,0.0,0.0,0.0
CYP,2001,0.0,18.707099999999997,8259.503999999999,0.0,0.0,0.0
CYP,2002,0.0,19.032526,8494.266,0.0,0.0,0.0
CYP,2003,0.0,20.303106,8886.478,0.0,0.0,0.0
CYP,2004,0.0,20.131117,9090.100999999999,0.0,0.0,0.0
CYP,2005,0.0,20.432604,9234.928999999998,0.0,0.0,0.0
CYP,2006,0.0,20.578428000000002,9483.099,0.0,0.0,0.0
CYP,2007,0.0,21.164674,9816.43,0.0,0.0,0.0
CYP,2008,0.0,21.382482,10038.145,0.0,0.0,0.0
CYP,2009,0.0,20.922996,9802.095,0.0,0.0,0.0
CYP,2010,0.0,20.303264,9467.267,0.0,0.0,0.0
CYP,2011,0.0,19.678615,9169.226,0.0,0.0,0.0
CYP,2012,0.0,18.554251,8634.667,0.0,0.0,0.0
CYP,2013,0.0,16.905439,7929.424,0.0,0.0,0.0
CYP,2014,0.0,17.108013,8304.645,0.0,0.0,0.0
CYP,2015,0.0,17.534807999999998,8353.115000000002,0.0,0.0,0.0
CYP,2016,0.0,18.336002999999998,8800.445,0.0,0.0,0.0
CYP,2017,0.0,18.688273,8976.498,0.0,0.0,0.0
CYP,2018,0.0,18.760434,8831.334,0.0,0.0,0.0
CYP,2019,0.0,18.991781,8901.701000000001,0.0,0.0,0.0
CYP,2020,0.0,18.069454999999998,8512.381,0.0,0.0,0.0
CYP,2021,0.0,11.6610875,8679.649,0.0,0.0,0.0
CZE,1960,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1961,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1962,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1963,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1964,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1965,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1966,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1967,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1968,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1969,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1970,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1971,0.0,169.082803,0.0,0.0,0.0,0.0
CZE,1972,0.0,167.86525899999998,0.0,0.0,0.0,0.0
CZE,1973,0.0,164.403694,0.0,0.0,0.0,0.0
CZE,1974,0.0,163.362885,0.0,0.0,0.0,0.0
CZE,1975,0.0,170.382193,0.0,0.0,0.0,0.0
CZE,1976,0.0,175.608856,0.0,0.0,0.0,0.0
CZE,1977,0.0,185.955137,0.0,0.0,0.0,0.0
CZE,1978,0.0,185.65297199999998,0.0,0.0,0.0,0.0
CZE,1979,0.0,195.748331,0.0,0.0,0.0,0.0
CZE,1980,0.0,188.39311,0.0,0.0,0.0,0.0
CZE,1981,0.0,189.16137,0.0,0.0,0.0,0.0
CZE,1982,0.0,192.559202,0.0,0.0,0.0,0.0
CZE,1983,0.0,193.837572,0.0,0.0,0.0,0.0
CZE,1984,0.0,196.707361,0.0,0.0,0.0,0.0
CZE,1985,0.0,196.607565,0.0,0.0,0.0,0.0
CZE,1986,0.0,196.43999,0.0,0.0,0.0,0.0
CZE,1987,0.0,197.135717,0.0,0.0,0.0,0.0
CZE,1988,0.0,193.389092,0.0,0.0,0.0,0.0
CZE,1989,0.0,185.440236,0.0,0.0,0.0,0.0
CZE,1990,2239.907,169.41930000000002,198794.454,831.642,1923.873,621.6469999999999
CZE,1991,2129.531,154.757089,180877.209,789.231,1810.422,555.18
CZE,1992,2088.0969999999998,148.884422,175051.81,740.957,1515.8829999999998,527.4979999999999
CZE,1993,1857.654,142.817162,168339.963,603.388,1428.972,490.98
CZE,1994,1779.65,136.571719,159426.06100000002,501.35999999999996,1271.556,469.074
CZE,1995,1696.1950000000002,136.174038,158387.281,426.46799999999996,1161.464,430.68399999999997
CZE,1996,1756.141,140.437728,161725.328,407.784,1003.085,428.988
CZE,1997,1622.194,137.79283,157215.625,377.141,761.853,408.076
CZE,1998,1394.387,131.059278,151049.265,357.376,466.663,379.327
CZE,1999,1254.102,123.22686,141075.726,330.60900000000004,254.485,362.247
CZE,2000,1209.447,136.689704,151153.92299999998,339.509,256.50600000000003,351.211
CZE,2001,1171.768,136.73227500000002,150774.898,336.853,251.084,337.613
CZE,2002,1121.644,132.566881,146980.15600000002,329.35799999999995,245.31599999999997,325.089
CZE,2003,1141.292,135.977888,150167.61,332.74199999999996,239.80200000000002,320.855
CZE,2004,1124.619,136.35897699999998,151024.784,332.502,236.17600000000002,310.00899999999996
CZE,2005,1033.627,134.43862199999998,148949.54100000003,328.644,228.804,300.873
CZE,2006,1020.795,135.14558399999999,150181.4,319.537,226.86599999999999,298.665
CZE,2007,1017.184,136.929771,151844.59900000002,317.55199999999996,232.575,290.956
CZE,2008,954.4190000000001,130.79234,146782.658,297.924,186.37400000000002,284.24800000000005
CZE,2009,972.971,125.20006099999999,137293.379,279.429,184.818,281.045
CZE,2010,1012.942,126.33862,140180.89899999998,276.429,179.425,277.589
CZE,2011,972.749,123.045108,138581.203,261.525,183.429,264.62800000000004
CZE,2012,960.23,119.013154,134622.991,248.471,175.413,258.486
CZE,2013,973.16,114.50834800000001,129264.004,234.791,159.04000000000002,256.529
CZE,2014,938.73,111.277642,127092.11499999999,228.868,147.23700000000002,251.55
CZE,2015,932.263,112.649471,128518.63799999999,222.93099999999998,141.613,251.99099999999999
CZE,2016,931.069,114.510009,130119.281,212.755,126.00099999999999,248.648
CZE,2017,931.1500000000001,115.23192,130964.302,208.553,120.31400000000001,249.061
CZE,2018,939.7909999999999,114.306283,129192.211,200.65200000000002,105.639,248.935
CZE,2019,904.396,108.985909,123462.832,186.747,87.361,239.74099999999999
CZE,2020,870.1189999999999,99.534166,113082.61899999999,167.969,72.83099999999999,217.527
CZE,2021,0.0,104.19158949999999,118392.96500000001,0.0,0.0,0.0
DEU,1960,0.0,547.4988910000001,0.0,0.0,0.0,0.0
DEU,1961,0.0,554.339379,0.0,0.0,0.0,0.0
DEU,1962,0.0,588.637914,0.0,0.0,0.0,0.0
DEU,1963,0.0,629.065247,0.0,0.0,0.0,0.0
DEU,1964,0.0,641.1710770000001,0.0,0.0,0.0,0.0
DEU,1965,0.0,645.9810060000001,0.0,0.0,0.0,0.0
DEU,1966,0.0,634.161916,0.0,0.0,0.0,0.0
DEU,1967,0.0,626.774052,0.0,0.0,0.0,0.0
DEU,1968,0.0,662.41965,0.0,0.0,0.0,0.0
DEU,1969,0.0,720.344168,0.0,0.0,0.0,0.0
DEU,1970,0.0,994.465875,0.0,0.0,0.0,0.0
DEU,1971,0.0,990.6324040000001,0.0,0.0,0.0,0.0
DEU,1972,0.0,1014.293959,0.0,0.0,0.0,0.0
DEU,1973,0.0,1065.5123979999998,0.0,0.0,0.0,0.0
DEU,1974,0.0,1038.889087,0.0,0.0,0.0,0.0
DEU,1975,0.0,985.735909,0.0,0.0,0.0,0.0
DEU,1976,0.0,1042.389705,0.0,0.0,0.0,0.0
DEU,1977,0.0,1026.441761,0.0,0.0,0.0,0.0
DEU,1978,0.0,1065.176583,0.0,0.0,0.0,0.0
DEU,1979,0.0,1113.119164,0.0,0.0,0.0,0.0
DEU,1980,0.0,1061.5406930000001,0.0,0.0,0.0,0.0
DEU,1981,0.0,1028.82694,0.0,0.0,0.0,0.0
DEU,1982,0.0,986.9671470000001,0.0,0.0,0.0,0.0
DEU,1983,0.0,988.569878,0.0,0.0,0.0,0.0
DEU,1984,0.0,1008.469968,0.0,0.0,0.0,0.0
DEU,1985,0.0,1017.1860979999999,0.0,0.0,0.0,0.0
DEU,1986,0.0,1019.919344,0.0,0.0,0.0,0.0
DEU,1987,0.0,1009.9634460000001,0.0,0.0,0.0,0.0
DEU,1988,0.0,1002.290447,0.0,0.0,0.0,0.0
DEU,1989,0.0,978.077773,0.0,0.0,0.0,0.0
DEU,1990,13245.872000000001,954.7376840000001,1251240.534,2874.6789999999996,5528.931,3941.0139999999997
DEU,1991,10975.355,932.2241620000001,1205079.64,2650.444,4013.674,3422.645
DEU,1992,9460.721000000001,891.811541,1155639.968,2502.558,3277.136,3104.564
DEU,1993,8558.062,885.8919040000001,1146320.797,2400.398,2937.72,2919.675
DEU,1994,7542.368,873.126392,1127806.419,2271.689,2445.929,2499.4809999999998
DEU,1995,7186.566,870.6269149999999,1120674.528,2212.981,1763.619,2370.451
DEU,1996,6621.513000000001,901.352102,1137882.84,2129.714,1493.54,2271.848
DEU,1997,6389.64,868.999715,1102200.797,2055.654,1240.2369999999999,2216.543
DEU,1998,5880.437,861.043854,1077617.186,2027.393,989.379,2158.878
DEU,1999,5473.277999999999,828.889373,1043193.5380000001,1993.095,807.405,1995.094
DEU,2000,5146.122,826.321609,1040204.484,1916.209,650.468,1827.8960000000002
DEU,2001,4951.341,845.699218,1054881.8830000001,1859.421,629.394,1731.67
DEU,2002,4652.613,832.0019,1033050.387,1796.975,565.522,1638.8139999999999
DEU,2003,4324.888,834.778397,1029402.4859999999,1750.086,537.77,1556.532
DEU,2004,4110.648,818.664916,1010303.384,1702.351,497.416,1553.2069999999999
DEU,2005,3883.73,800.901575,984998.915,1651.615,478.47200000000004,1505.307
DEU,2006,3854.957,812.9018560000001,991909.402,1661.393,479.72700000000003,1501.615
DEU,2007,3815.742,781.189443,964876.7890000001,1610.1779999999999,462.16700000000003,1438.648
DEU,2008,3793.52,788.173186,964986.071,1547.0240000000001,455.943,1375.7350000000001
DEU,2009,3246.138,733.902159,898346.973,1450.478,397.268,1260.328
DEU,2010,3556.031,773.008376,932390.5349999999,1462.854,407.708,1378.1509999999998
