,Date,Gu,PM10,PM2.5,O3,NO2,CO,SO2
3032,2023-04-27,노원구,36.0,23.0,0.0345,0.0266,0.49,0.0029
3033,2023-04-27,금천구,33.0,20.0,0.0377,0.0204,0.47,0.0034
3034,2023-04-27,구로구,40.0,23.0,0.0307,0.0229,0.39,0.0032
3035,2023-04-27,광진구,36.0,19.0,0.0294,0.0275,0.39,0.0023
3036,2023-04-27,관악구,39.0,22.0,0.039,0.0255,0.52,0.0027
3037,2023-04-27,강서구,42.0,20.0,0.0351,0.0281,0.51,0.003
3038,2023-04-27,강북구,35.0,19.0,0.0403,0.0197,0.48,0.0023
3039,2023-04-27,강동구,36.0,20.0,0.0285,0.0261,0.4,0.0025
3040,2023-04-27,강남구,37.0,20.0,0.0336,0.0301,0.43,0.0031
3041,2023-04-27,평균,36.0,21.0,0.0331,0.025,0.46,0.0027
3042,2023-04-28,중랑구,35.0,18.0,0.0373,0.0258,0.43,0.0026
3043,2023-04-28,중구,30.0,16.0,0.0351,0.029,0.47,0.0033
3044,2023-04-28,종로구,34.0,16.0,0.0374,0.0264,0.53,0.0033
3045,2023-04-28,은평구,32.0,15.0,0.0434,0.0165,0.49,0.0026
3046,2023-04-28,용산구,38.0,19.0,0.0362,0.0295,0.5,0.0036
3047,2023-04-28,영등포구,34.0,13.0,0.0356,0.0282,0.45,0.0033
3048,2023-04-28,양천구,33.0,15.0,0.0356,0.0239,0.46,0.0036
3049,2023-04-28,송파구,38.0,18.0,0.0215,0.0456,0.55,0.003
3050,2023-04-28,성북구,36.0,15.0,0.0345,0.0279,0.47,0.0026
3051,2023-04-28,성동구,35.0,16.0,0.0359,0.0299,0.41,0.0028
3052,2023-04-28,서초구,36.0,17.0,0.029,0.0277,0.45,0.0021
3053,2023-04-28,서대문구,27.0,13.0,0.0388,0.0137,0.44,0.0037
3054,2023-04-28,마포구,34.0,19.0,0.0374,0.0263,0.47,0.0033
3055,2023-04-28,동작구,28.0,13.0,0.045,0.0206,0.38,0.0027
3056,2023-04-28,동대문구,37.0,16.0,0.037,0.0275,0.49,0.0033
3057,2023-04-28,도봉구,36.0,14.0,0.0465,0.0121,0.58,0.0027
3058,2023-04-28,노원구,36.0,19.0,0.0379,0.0244,0.48,0.003
3059,2023-04-28,금천구,29.0,16.0,0.0397,0.0197,0.43,0.0033
3060,2023-04-28,구로구,36.0,16.0,0.0338,0.0209,0.36,0.0033
3061,2023-04-28,광진구,35.0,16.0,0.033,0.0276,0.37,0.0024
3062,2023-04-28,관악구,34.0,16.0,0.0438,0.0235,0.48,0.0032
3063,2023-04-28,강서구,42.0,18.0,0.0408,0.0259,0.47,0.0034
3064,2023-04-28,강북구,35.0,15.0,0.0431,0.0193,0.48,0.0025
3065,2023-04-28,강동구,37.0,19.0,0.0321,0.0249,0.4,0.0027
3066,2023-04-28,강남구,34.0,17.0,0.036,0.0303,0.43,0.0033
3067,2023-04-28,평균,34.0,16.0,0.0371,0.0251,0.46,0.003
3068,2023-04-29,중랑구,27.0,12.0,0.0321,0.0152,0.35,0.002
3069,2023-04-29,중구,23.0,11.0,0.0324,0.015,0.37,0.0024
3070,2023-04-29,종로구,26.0,11.0,0.0296,0.0127,0.4,0.0023
3071,2023-04-29,은평구,28.0,14.0,0.0362,0.007,0.53,0.002
3072,2023-04-29,용산구,27.0,13.0,0.0341,0.014,0.4,0.003
3073,2023-04-29,영등포구,25.0,9.0,0.0311,0.0135,0.36,0.0022
3074,2023-04-29,양천구,26.0,11.0,0.0324,0.0121,0.38,0.0025
3075,2023-04-29,송파구,24.0,14.0,0.0182,0.0205,0.4,0.0021
3076,2023-04-29,성북구,26.0,13.0,0.0333,0.0153,0.38,0.0019
3077,2023-04-29,성동구,25.0,10.0,0.033,0.015,0.33,0.0022
3078,2023-04-29,서초구,26.0,13.0,0.03,0.0118,0.37,0.0018
3079,2023-04-29,서대문구,21.0,9.0,0.0387,0.0069,0.36,0.0024
3080,2023-04-29,마포구,24.0,14.0,0.0337,0.0133,0.38,0.0024
3081,2023-04-29,동작구,25.0,12.0,0.0382,0.0109,0.33,0.002
3082,2023-04-29,동대문구,28.0,11.0,0.0318,0.0131,0.39,0.0027
3083,2023-04-29,도봉구,26.0,13.0,0.0332,0.009,,0.0025
3084,2023-04-29,노원구,26.0,13.0,0.036,0.0125,0.38,0.0023
3085,2023-04-29,금천구,27.0,14.0,0.0317,0.0136,0.4,0.0027
3086,2023-04-29,구로구,25.0,13.0,0.032,0.0094,0.31,0.0025
3087,2023-04-29,광진구,26.0,11.0,0.032,0.0149,0.29,0.0022
3088,2023-04-29,관악구,32.0,13.0,0.0323,0.0132,0.42,0.0021
3089,2023-04-29,강서구,31.0,14.0,0.0358,0.0116,0.36,0.0021
3090,2023-04-29,강북구,26.0,9.0,0.0385,0.0103,0.39,0.002
3091,2023-04-29,강동구,27.0,12.0,0.0277,0.0145,0.33,0.0023
3092,2023-04-29,강남구,27.0,11.0,0.0336,0.016,0.35,0.0027
3093,2023-04-29,평균,26.0,12.0,0.0327,0.0129,0.37,0.0023
3094,2023-04-30,중랑구,36.0,13.0,0.0447,0.0126,0.33,0.0022
3095,2023-04-30,중구,32.0,12.0,0.0453,0.0119,0.35,0.0026
3096,2023-04-30,종로구,36.0,12.0,0.0485,0.0096,0.35,0.0026
3097,2023-04-30,은평구,43.0,14.0,0.0465,0.007,0.47,0.0022
3098,2023-04-30,용산구,41.0,16.0,0.0506,0.0101,0.36,0.003
3099,2023-04-30,영등포구,34.0,10.0,0.0451,0.0101,0.33,0.0025
3100,2023-04-30,양천구,38.0,12.0,0.0431,0.0104,0.36,0.0026
3101,2023-04-30,송파구,39.0,15.0,0.0507,0.0103,0.34,0.0023
3102,2023-04-30,성북구,43.0,14.0,0.0446,0.012,0.38,0.0023
3103,2023-04-30,성동구,36.0,11.0,0.049,0.0108,0.29,0.0023
3104,2023-04-30,서초구,37.0,12.0,0.0435,0.006,0.32,0.0018
3105,2023-04-30,서대문구,14.0,5.0,0.033,0.0056,0.32,0.0026
3106,2023-04-30,마포구,34.0,15.0,0.0468,0.0118,0.35,0.0028
3107,2023-04-30,동작구,36.0,12.0,0.0517,0.0086,0.29,0.0023
3108,2023-04-30,동대문구,37.0,11.0,0.0471,0.0101,0.36,0.0029
3109,2023-04-30,도봉구,36.0,12.0,0.0453,0.0083,,0.0026
3110,2023-04-30,노원구,36.0,15.0,0.0466,0.0111,0.37,0.0025
3111,2023-04-30,금천구,37.0,15.0,0.0454,0.0102,0.36,0.0029
3112,2023-04-30,구로구,43.0,13.0,0.0412,0.0075,0.29,0.0028
3113,2023-04-30,광진구,36.0,11.0,0.0456,0.0105,0.27,0.0023
3114,2023-04-30,관악구,43.0,16.0,0.0478,0.01,0.38,0.0023
3115,2023-04-30,강서구,46.0,14.0,0.0501,0.0102,0.35,0.0024
3116,2023-04-30,강북구,39.0,12.0,0.0503,0.0087,0.37,0.0022
3117,2023-04-30,강동구,35.0,13.0,0.0426,0.0087,0.29,0.0024
3118,2023-04-30,강남구,35.0,13.0,0.0495,0.0102,0.3,0.0029
3119,2023-04-30,평균,37.0,13.0,0.0462,0.0097,0.34,0.0025
3120,2023-05-01,중랑구,41.0,17.0,0.0419,0.0145,0.33,0.0022
3121,2023-05-01,중구,36.0,15.0,0.0428,0.0146,0.35,0.0028
3122,2023-05-01,종로구,41.0,16.0,0.045,0.0123,0.38,0.0026
3123,2023-05-01,은평구,44.0,20.0,0.0427,0.0087,0.46,0.0023
3124,2023-05-01,용산구,43.0,18.0,0.0444,0.0155,0.39,0.003
3125,2023-05-01,영등포구,37.0,12.0,0.0394,0.016,0.34,0.0026
3126,2023-05-01,양천구,40.0,15.0,0.0364,0.0156,0.38,0.0028
3127,2023-05-01,송파구,44.0,17.0,0.0436,0.0163,0.37,0.0023
3128,2023-05-01,성북구,48.0,17.0,0.0413,0.015,0.36,0.0024
3129,2023-05-01,성동구,41.0,15.0,0.0431,0.0158,0.31,0.0023
3130,2023-05-01,서초구,41.0,17.0,0.0377,0.0124,0.33,0.002
3131,2023-05-01,서대문구,42.0,15.0,0.0449,0.0074,0.3,0.0032
3132,2023-05-01,마포구,37.0,18.0,0.0414,0.0158,0.36,0.0027
3133,2023-05-01,동작구,38.0,15.0,0.0464,0.0124,0.3,0.0023
3134,2023-05-01,동대문구,43.0,16.0,0.0446,0.0126,0.36,0.003
3135,2023-05-01,도봉구,41.0,17.0,0.0438,0.0091,0.5,0.0027
3136,2023-05-01,노원구,41.0,18.0,0.0393,0.014,0.39,0.0026
3137,2023-05-01,금천구,38.0,17.0,0.0408,0.0118,0.37,0.0029
3138,2023-05-01,구로구,46.0,18.0,0.0355,0.0126,0.3,0.0029
3139,2023-05-01,광진구,41.0,15.0,0.04,0.0152,0.29,0.0024
3140,2023-05-01,관악구,72.0,25.0,,0.0105,0.45,0.0021
3141,2023-05-01,강서구,47.0,16.0,0.0434,0.0153,0.36,0.0026
3142,2023-05-01,강북구,41.0,14.0,0.0443,0.0094,0.38,0.0022
3143,2023-05-01,강동구,42.0,16.0,0.0365,0.0139,0.31,0.0024
3144,2023-05-01,강남구,40.0,16.0,0.0444,0.0161,0.32,0.003
3145,2023-05-01,평균,43.0,17.0,0.0418,0.0133,0.36,0.0026
3146,2023-05-02,중랑구,28.0,13.0,0.0384,0.0215,0.33,0.0025
3147,2023-05-02,중구,26.0,12.0,0.0356,0.0283,0.39,0.003
3148,2023-05-02,종로구,28.0,11.0,0.0374,0.0263,0.48,0.0031
3149,2023-05-02,은평구,29.0,10.0,0.046,0.0146,0.41,0.0025
3150,2023-05-02,용산구,34.0,16.0,0.0346,0.0297,0.43,0.0034
3151,2023-05-02,영등포구,31.0,10.0,0.0314,0.0334,0.41,0.0029
3152,2023-05-02,양천구,31.0,13.0,0.0317,0.0281,0.43,0.003
3153,2023-05-02,송파구,35.0,15.0,0.0218,0.0392,0.44,0.0027
3154,2023-05-02,성북구,31.0,10.0,0.0349,0.0268,0.4,0.0026
3155,2023-05-02,성동구,31.0,11.0,0.0347,0.0284,0.35,0.003
3156,2023-05-02,서초구,34.0,12.0,0.0103,0.0365,0.41,0.0021
3157,2023-05-02,서대문구,17.0,7.0,0.032,0.009,0.35,0.004
3158,2023-05-02,마포구,29.0,14.0,0.0375,0.0272,0.41,0.0032
3159,2023-05-02,동작구,29.0,12.0,0.0362,0.0267,0.37,0.0028
3160,2023-05-02,동대문구,31.0,11.0,0.0386,0.0245,0.4,0.0032
3161,2023-05-02,도봉구,25.0,11.0,0.0439,0.0168,0.45,0.0027
3162,2023-05-02,노원구,29.0,14.0,0.0384,0.0233,0.4,0.003
3163,2023-05-02,금천구,26.0,13.0,0.0378,0.0196,0.41,0.0032
3164,2023-05-02,구로구,33.0,12.0,0.0136,0.0303,0.38,0.003
3165,2023-05-02,광진구,29.0,11.0,0.0342,0.0242,0.27,0.0026
3166,2023-05-02,관악구,33.0,15.0,,0.031,0.47,0.0033
3167,2023-05-02,강서구,37.0,12.0,0.0394,0.0273,0.43,0.0027
3168,2023-05-02,강북구,29.0,10.0,0.0465,0.0147,0.39,0.0024
3169,2023-05-02,강동구,30.0,14.0,0.0303,0.0241,0.33,0.0026
3170,2023-05-02,강남구,28.0,12.0,0.018,0.0325,0.36,0.0031
3171,2023-05-02,평균,30.0,12.0,0.0335,0.0258,0.4,0.0029
3172,2023-05-03,중랑구,36.0,17.0,0.0456,0.0191,0.33,0.0028
3173,2023-05-03,중구,32.0,17.0,0.0423,0.0244,0.4,0.0033
3174,2023-05-03,종로구,38.0,16.0,0.0422,0.0234,0.49,0.0035
3175,2023-05-03,은평구,26.0,12.0,0.0332,0.0184,0.5,0.0025
3176,2023-05-03,용산구,43.0,20.0,0.0416,0.0267,0.44,0.0039
3177,2023-05-03,영등포구,39.0,16.0,0.035,0.0321,0.45,0.0035
3178,2023-05-03,양천구,41.0,18.0,0.0347,0.0275,0.46,0.0036
3179,2023-05-03,송파구,46.0,19.0,0.03,0.044,0.47,0.0033
3180,2023-05-03,성북구,41.0,16.0,0.0413,0.0236,0.39,0.0029
3181,2023-05-03,성동구,38.0,17.0,0.0385,0.0261,0.36,0.0033
3182,2023-05-03,서초구,48.0,17.0,0.0182,0.0378,0.44,0.0029
3183,2023-05-03,서대문구,35.0,12.0,0.0483,0.0107,0.34,0.0034
3184,2023-05-03,마포구,41.0,20.0,0.0385,0.0275,0.45,0.0037
3185,2023-05-03,동작구,37.0,18.0,0.0417,0.0237,0.39,0.0031
3186,2023-05-03,동대문구,41.0,16.0,0.0417,0.0245,0.41,0.0037
3187,2023-05-03,도봉구,36.0,16.0,0.0469,0.0157,0.57,0.0031
3188,2023-05-03,노원구,36.0,18.0,0.0464,0.0189,0.38,0.0033
3189,2023-05-03,금천구,34.0,17.0,0.0442,0.0175,0.38,0.0036
3190,2023-05-03,구로구,41.0,15.0,0.035,0.0217,0.35,0.0035
3191,2023-05-03,광진구,37.0,15.0,0.0394,0.0225,0.26,0.0029
3192,2023-05-03,관악구,41.0,23.0,,0.034,0.5,0.0033
3193,2023-05-03,강서구,49.0,20.0,0.0077,0.0519,0.59,0.003
3194,2023-05-03,강북구,33.0,15.0,0.0434,0.018,0.41,0.0026
3195,2023-05-03,강동구,38.0,17.0,0.0353,0.0226,0.33,0.0029
3196,2023-05-03,강남구,38.0,17.0,0.0421,0.0283,0.38,0.0036
3197,2023-05-03,평균,39.0,17.0,0.0381,0.0256,0.42,0.0032
3198,2023-05-04,중랑구,40.0,20.0,0.0371,0.0128,0.27,0.0021
3199,2023-05-04,중구,37.0,21.0,0.0447,0.0197,0.37,0.0027
3200,2023-05-04,종로구,40.0,19.0,0.0451,0.0146,0.48,0.0029
3201,2023-05-04,은평구,36.0,17.0,0.0371,0.0067,0.63,0.002
3202,2023-05-04,용산구,44.0,25.0,0.0476,0.0169,0.36,0.0032
3203,2023-05-04,영등포구,40.0,19.0,0.0329,0.0218,0.35,0.0026
3204,2023-05-04,양천구,43.0,21.0,0.0416,0.0184,0.39,0.0028
3205,2023-05-04,송파구,49.0,24.0,0.0407,0.0256,0.37,0.0028
3206,2023-05-04,성북구,44.0,21.0,0.0446,0.0183,0.35,0.0023
3207,2023-05-04,성동구,42.0,23.0,0.049,0.0139,0.28,0.003
3208,2023-05-04,서초구,47.0,21.0,0.034,0.0207,0.32,0.0028
3209,2023-05-04,서대문구,37.0,18.0,0.0496,0.0079,0.36,0.0028
3210,2023-05-04,마포구,39.0,24.0,0.0475,0.0163,0.37,0.0027
3211,2023-05-04,동작구,40.0,22.0,0.0462,0.0161,0.31,0.0025
3212,2023-05-04,동대문구,44.0,21.0,0.0467,0.0142,0.35,0.0031
3213,2023-05-04,도봉구,38.0,20.0,0.0451,0.0113,,0.003
3214,2023-05-04,노원구,41.0,24.0,0.047,0.0125,0.34,0.0026
3215,2023-05-04,금천구,38.0,22.0,0.0409,0.0127,0.36,0.0029
3216,2023-05-04,구로구,40.0,18.0,0.0418,0.0131,0.3,0.0029
3217,2023-05-04,광진구,40.0,19.0,0.0433,0.0138,0.21,0.0026
3218,2023-05-04,관악구,45.0,24.0,0.0466,0.0187,0.4,0.0029
3219,2023-05-04,강서구,50.0,24.0,0.0466,0.019,0.44,0.0027
3220,2023-05-04,강북구,41.0,23.0,0.0477,0.0105,0.35,0.002
3221,2023-05-04,강동구,40.0,22.0,0.0376,0.0123,0.27,0.0025
3222,2023-05-04,강남구,41.0,22.0,0.0466,0.0183,0.31,0.003
3223,2023-05-04,평균,41.0,21.0,0.0435,0.0154,0.36,0.0027
3224,2023-05-05,중랑구,13.0,5.0,0.0216,0.0107,0.27,0.002
3225,2023-05-05,중구,9.0,5.0,0.0166,0.0139,0.33,0.0023
3226,2023-05-05,종로구,9.0,3.0,0.0177,0.0108,0.38,0.0024
3227,2023-05-05,은평구,10.0,3.0,0.0272,0.0076,0.33,0.0014
3228,2023-05-05,용산구,10.0,7.0,0.0222,0.0098,0.32,0.0027
3229,2023-05-05,영등포구,11.0,3.0,0.0168,0.0143,0.33,0.0022
3230,2023-05-05,양천구,11.0,3.0,0.0184,0.0117,0.34,0.0024
3231,2023-05-05,송파구,11.0,5.0,0.0221,0.0105,0.33,0.0022
3232,2023-05-05,성북구,9.0,4.0,0.0256,0.0132,0.37,0.0019
3233,2023-05-05,성동구,10.0,6.0,0.0215,0.0108,0.26,0.0021
3234,2023-05-05,서초구,7.0,3.0,0.0251,0.0099,0.27,0.0025
3235,2023-05-05,서대문구,8.0,2.0,0.0286,0.0053,0.31,0.002
3236,2023-05-05,마포구,16.0,6.0,0.0173,0.0118,0.33,0.0024
3237,2023-05-05,동작구,8.0,4.0,0.0243,0.0085,0.27,0.002
3238,2023-05-05,동대문구,14.0,5.0,0.0185,0.0111,0.34,0.0027
3239,2023-05-05,도봉구,9.0,4.0,0.0214,0.0086,,0.003
3240,2023-05-05,노원구,11.0,6.0,0.023,0.0089,0.31,0.0022
3241,2023-05-05,금천구,14.0,6.0,0.0192,0.0091,0.35,0.0026
3242,2023-05-05,구로구,4.0,2.0,0.0237,0.0086,0.27,0.0024
3243,2023-05-05,광진구,14.0,4.0,0.0265,0.0108,0.21,0.0025
3244,2023-05-05,관악구,17.0,5.0,0.0206,0.0109,0.35,0.0025
3245,2023-05-05,강서구,12.0,5.0,0.0189,0.0116,0.35,0.0022
3246,2023-05-05,강북구,14.0,5.0,0.023,0.009,0.34,0.0019
3247,2023-05-05,강동구,11.0,4.0,0.0194,0.0076,0.26,0.0022
3248,2023-05-05,강남구,12.0,6.0,0.0213,0.0124,0.29,0.0026
3249,2023-05-05,평균,11.0,4.0,0.0216,0.0103,0.31,0.0023
3250,2023-05-06,중랑구,7.0,2.0,0.0435,0.0063,0.25,0.0018
3251,2023-05-06,중구,15.0,8.0,0.0344,0.0111,0.33,0.0021
3252,2023-05-06,종로구,4.0,1.0,0.0381,0.006,0.34,0.002
3253,2023-05-06,은평구,5.0,1.0,0.0431,0.004,0.28,0.0013
3254,2023-05-06,용산구,13.0,10.0,0.0439,0.0064,0.31,0.0025
3255,2023-05-06,영등포구,5.0,2.0,0.0355,0.0066,0.31,0.002
3256,2023-05-06,양천구,12.0,8.0,0.0355,0.0089,0.35,0.0022
3257,2023-05-06,송파구,16.0,9.0,0.0428,0.0092,0.34,0.002
3258,2023-05-06,성북구,13.0,9.0,0.0408,0.0103,0.38,0.0018
3259,2023-05-06,성동구,12.0,8.0,0.0443,0.0055,0.25,0.0021
3260,2023-05-06,서초구,14.0,8.0,0.0403,0.0061,0.26,0.0025
3261,2023-05-06,서대문구,10.0,6.0,0.0465,0.0037,0.24,0.0018
3262,2023-05-06,마포구,5.0,1.0,0.0402,0.0082,0.32,0.0022
3263,2023-05-06,동작구,14.0,3.0,0.0447,0.0074,0.27,0.0019
3264,2023-05-06,동대문구,32.0,8.0,0.0396,0.0081,0.33,0.0024
3265,2023-05-06,도봉구,10.0,7.0,0.0422,0.0063,,0.0022
3266,2023-05-06,노원구,12.0,9.0,0.0431,0.0065,0.31,0.0021
3267,2023-05-06,금천구,15.0,8.0,0.0391,0.0063,0.35,0.0026
3268,2023-05-06,구로구,9.0,6.0,0.0362,0.0055,0.26,0.0024
3269,2023-05-06,광진구,15.0,8.0,0.0445,0.0067,0.2,0.0024
3270,2023-05-06,관악구,13.0,8.0,0.0405,0.0081,0.34,0.0018
3271,2023-05-06,강서구,18.0,7.0,0.0413,0.0082,0.39,0.002
3272,2023-05-06,강북구,14.0,7.0,0.0406,0.0064,0.33,0.0018
3273,2023-05-06,강동구,15.0,14.0,0.0357,0.0063,0.26,0.0021
3274,2023-05-06,강남구,12.0,8.0,0.0443,0.0086,0.27,0.0025
3275,2023-05-06,평균,12.0,7.0,0.0408,0.0071,0.3,0.0021
3276,2023-05-07,중랑구,30.0,26.0,0.0428,0.0078,0.28,0.0019
3277,2023-05-07,중구,28.0,24.0,0.036,0.0154,0.34,0.0022
3278,2023-05-07,종로구,28.0,24.0,0.0438,0.01,0.4,0.002
3279,2023-05-07,은평구,28.0,18.0,0.0394,0.0078,0.25,0.0016
3280,2023-05-07,용산구,33.0,29.0,0.0427,0.0124,0.36,0.0025
3281,2023-05-07,영등포구,32.0,23.0,0.0389,0.0141,0.36,0.0021
3282,2023-05-07,양천구,31.0,26.0,0.0364,0.0123,0.37,0.0023
3283,2023-05-07,송파구,36.0,27.0,0.0419,0.0122,0.36,0.0019
3284,2023-05-07,성북구,30.0,22.0,0.0385,0.0138,0.39,0.0021
3285,2023-05-07,성동구,32.0,22.0,0.0455,0.0069,0.27,0.0021
3286,2023-05-07,서초구,27.0,21.0,0.0372,0.0112,0.27,0.0024
3287,2023-05-07,서대문구,25.0,17.0,0.0453,0.0049,0.19,0.0022
3288,2023-05-07,마포구,,,0.0404,0.012,0.36,0.0029
3289,2023-05-07,동작구,33.0,,0.0401,0.0132,0.32,0.0019
3290,2023-05-07,동대문구,32.0,24.0,0.0427,0.01,0.34,0.0025
3291,2023-05-07,도봉구,25.0,19.0,0.0373,0.0093,,0.002
3292,2023-05-07,노원구,32.0,27.0,0.039,0.0111,0.36,0.0021
3293,2023-05-07,금천구,32.0,27.0,0.0315,0.0092,0.36,0.0025
3294,2023-05-07,구로구,27.0,20.0,0.0342,0.0101,0.29,0.0025
3295,2023-05-07,광진구,30.0,24.0,0.0436,0.0087,0.18,0.0023
3296,2023-05-07,관악구,38.0,29.0,0.0398,0.0152,0.42,0.0019
3297,2023-05-07,강서구,37.0,23.0,0.0417,0.0128,0.42,0.0019
3298,2023-05-07,강북구,34.0,23.0,0.0374,0.0079,0.37,0.0018
3299,2023-05-07,강동구,33.0,27.0,0.0336,0.0107,0.29,0.0021
3300,2023-05-07,강남구,33.0,24.0,0.0422,0.0113,0.29,0.0026
3301,2023-05-07,평균,31.0,24.0,0.0397,0.0108,0.33,0.0022
3302,2023-05-08,중랑구,33.0,24.0,0.0362,0.0202,0.36,0.0023
3303,2023-05-08,중구,30.0,22.0,0.0291,0.0276,0.42,0.0027
3304,2023-05-08,종로구,33.0,22.0,0.0315,0.0261,0.52,0.0028
3305,2023-05-08,은평구,32.0,18.0,0.037,0.0156,0.31,0.0022
3306,2023-05-08,용산구,38.0,26.0,0.0309,0.0291,0.44,0.0032
3307,2023-05-08,영등포구,34.0,21.0,0.0314,0.0291,0.42,0.0029
3308,2023-05-08,양천구,32.0,24.0,0.021,0.0264,0.46,0.0029
3309,2023-05-08,송파구,41.0,26.0,0.0224,0.0352,0.44,0.0026
3310,2023-05-08,성북구,,21.0,0.032,0.0242,0.46,0.0025
3311,2023-05-08,성동구,36.0,21.0,0.0329,0.0253,0.35,0.0026
3312,2023-05-08,서초구,37.0,20.0,0.0224,0.0295,0.35,0.0029
3313,2023-05-08,서대문구,26.0,17.0,0.0255,0.0111,0.35,0.0034
3314,2023-05-08,마포구,,,0.0144,0.0237,0.39,0.0023
3315,2023-05-08,동작구,28.0,,0.012,0.0295,0.41,0.002
3316,2023-05-08,동대문구,37.0,22.0,0.0318,0.0252,0.43,0.0031
3317,2023-05-08,도봉구,30.0,18.0,0.0368,0.0159,,0.003
3318,2023-05-08,노원구,34.0,25.0,0.033,0.0206,0.42,0.003
3319,2023-05-08,금천구,31.0,22.0,0.0329,0.0184,0.42,0.003
3320,2023-05-08,구로구,32.0,18.0,0.0266,0.0228,0.35,0.0031
3321,2023-05-08,광진구,34.0,22.0,0.0337,0.0226,0.23,0.0027
3322,2023-05-08,관악구,38.0,25.0,0.0328,0.0285,0.48,0.0028
3323,2023-05-08,강서구,42.0,23.0,0.0327,0.0271,0.46,0.0031
3324,2023-05-08,강북구,35.0,22.0,0.0406,0.0134,0.42,0.0025
3325,2023-05-08,강동구,36.0,25.0,0.0231,0.0254,0.35,0.0026
3326,2023-05-08,강남구,35.0,23.0,0.0327,0.0257,0.37,0.0031
3327,2023-05-08,평균,34.0,22.0,0.0294,0.0239,0.4,0.0028
3328,2023-05-09,중랑구,47.0,31.0,0.0442,0.0305,0.48,0.0031
3329,2023-05-09,중구,44.0,28.0,0.0427,0.0315,0.49,0.0036
3330,2023-05-09,종로구,48.0,27.0,0.0454,0.0306,0.55,0.0037
3331,2023-05-09,은평구,52.0,29.0,0.0448,0.0269,0.44,0.0027
3332,2023-05-09,용산구,52.0,30.0,0.049,0.0303,0.51,0.0039
3333,2023-05-09,영등포구,46.0,25.0,0.0468,0.03,0.45,0.0036
3334,2023-05-09,양천구,48.0,31.0,0.05,0.0243,0.46,0.0036
3335,2023-05-09,송파구,50.0,29.0,0.031,0.0494,0.5,0.0031
3336,2023-05-09,성북구,65.0,28.0,0.0371,0.0334,0.54,0.0031
3337,2023-05-09,성동구,48.0,26.0,0.0461,0.0311,0.43,0.0032
3338,2023-05-09,서초구,54.0,27.0,0.0296,0.0399,0.42,0.0032
3339,2023-05-09,서대문구,49.0,27.0,0.0473,0.0165,0.39,0.0038
3340,2023-05-09,마포구,47.0,33.0,0.0491,0.0299,0.47,0.0041
3341,2023-05-09,동작구,43.0,25.0,0.0568,0.0215,0.41,0.0034
3342,2023-05-09,동대문구,51.0,28.0,0.0446,0.0314,0.53,0.004
3343,2023-05-09,도봉구,44.0,26.0,0.0482,0.0211,,0.0035
3344,2023-05-09,노원구,49.0,30.0,0.045,0.0273,0.51,0.0036
3345,2023-05-09,금천구,42.0,26.0,0.0505,0.0201,0.44,0.0036
3346,2023-05-09,구로구,54.0,28.0,0.0401,0.0237,0.37,0.0037
3347,2023-05-09,광진구,47.0,29.0,0.0436,0.0295,0.31,0.0032
3348,2023-05-09,관악구,50.0,28.0,0.0516,0.0287,0.52,0.0038
3349,2023-05-09,강서구,61.0,32.0,0.0521,0.0272,0.47,0.0037
3350,2023-05-09,강북구,48.0,27.0,0.0496,0.0213,0.51,0.003
3351,2023-05-09,강동구,47.0,29.0,0.0379,0.028,0.44,0.0031
3352,2023-05-09,강남구,46.0,26.0,0.0486,0.0326,0.46,0.0037
3353,2023-05-09,평균,49.0,28.0,0.0453,0.0287,0.46,0.0035
3354,2023-05-10,중랑구,50.0,30.0,0.0521,0.0235,0.44,0.0029
3355,2023-05-10,중구,48.0,31.0,0.0453,0.0294,0.5,0.0044
3356,2023-05-10,종로구,51.0,28.0,0.0527,0.0248,0.55,0.0042
3357,2023-05-10,은평구,55.0,32.0,0.0472,0.0224,0.44,0.0026
3358,2023-05-10,용산구,54.0,32.0,0.0481,0.0313,0.53,0.0042
3359,2023-05-10,영등포구,54.0,30.0,0.046,0.0338,0.48,0.0039
3360,2023-05-10,양천구,62.0,43.0,0.0498,0.0251,0.48,0.0038
3361,2023-05-10,송파구,53.0,30.0,0.043,0.0362,0.47,0.003
3362,2023-05-10,성북구,56.0,28.0,0.0473,0.0277,0.46,0.003
3363,2023-05-10,성동구,52.0,29.0,0.0492,0.0301,0.45,0.0035
3364,2023-05-10,서초구,59.0,37.0,0.0337,0.0313,0.42,0.0031
3365,2023-05-10,서대문구,54.0,30.0,0.0513,0.014,0.39,0.004
3366,2023-05-10,마포구,51.0,36.0,0.0517,0.0263,0.48,0.0054
3367,2023-05-10,동작구,50.0,31.0,0.0539,0.0257,0.44,0.0034
3368,2023-05-10,동대문구,53.0,30.0,0.05,0.0246,0.51,0.0043
3369,2023-05-10,도봉구,49.0,32.0,0.0358,0.0209,,0.0032
3370,2023-05-10,노원구,46.0,28.0,0.0484,0.0219,0.46,0.0031
3371,2023-05-10,금천구,51.0,34.0,0.0439,0.0226,0.49,0.0033
3372,2023-05-10,구로구,66.0,39.0,0.0418,0.0219,0.38,0.0037
3373,2023-05-10,광진구,49.0,29.0,0.0469,0.0272,0.3,0.0031
3374,2023-05-10,관악구,62.0,36.0,0.0513,0.0322,0.56,0.0041
3375,2023-05-10,강서구,70.0,38.0,0.0525,0.0269,0.49,0.0041
